"_id","name","timestamp","value"
"34","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,369","{"BSSID":"58:23:8c:81:c4:91","HexSSID":"0x546563685f4430303135343932","SSID":"Tech_D0015492","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2437,"level":-82,"timestamp":1462561307.369,"tsf":167408329984,"wifiSsid":{"SSID":"Tech_D0015492","asciiBytes":13,"octets":{"buf":[84,101,99,104,95,68,48,48,49,53,52,57,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":13}}}"
"35","edu.mit.media.funf.probe.builtin.CellTowerProbe","1462561388,42","{"cid":14631,"lac":26628,"psc":-1,"timestamp":1462561388.42,"type":1}"
"36","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,117","{"BSSID":"00:18:b0:fd:da:01","HexSSID":"0x4265656c696e655f576946695f575041","SSID":"Beeline_WiFi_WPA","capabilities":"[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-79,"timestamp":1462561391.117,"tsf":167492087106,"wifiSsid":{"SSID":"Beeline_WiFi_WPA","asciiBytes":16,"octets":{"buf":[66,101,101,108,105,110,101,95,87,105,70,105,95,87,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":16}}}"
"37","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,119","{"BSSID":"00:18:b0:fd:da:00","HexSSID":"0x4265656c696e655f57694669","SSID":"Beeline_WiFi","capabilities":"[ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-77,"timestamp":1462561391.119,"tsf":167492088042,"wifiSsid":{"SSID":"Beeline_WiFi","asciiBytes":12,"octets":{"buf":[66,101,101,108,105,110,101,95,87,105,70,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":12}}}"
"38","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,122","{"BSSID":"d4:bf:7f:63:17:da","HexSSID":"0x45786368616e6765","SSID":"Exchange","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-80,"timestamp":1462561391.122,"tsf":167492088663,"wifiSsid":{"SSID":"Exchange","asciiBytes":8,"octets":{"buf":[69,120,99,104,97,110,103,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":8}}}"
"39","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,123","{"BSSID":"84:4b:f5:28:73:2c","HexSSID":"0x48502d5072696e742d32632d4c617365724a65742032303020636f6c6f72","SSID":"HP-Print-2c-LaserJet 200 color","capabilities":"[WPA2-PSK-CCMP][ESS][P2P]","distanceCm":-1,"distanceSdCm":-1,"frequency":2437,"level":-86,"timestamp":1462561391.123,"tsf":167492089137,"wifiSsid":{"SSID":"HP-Print-2c-LaserJet 200 color","asciiBytes":30,"octets":{"buf":[72,80,45,80,114,105,110,116,45,50,99,45,76,97,115,101,114,74,101,116,32,50,48,48,32,99,111,108,111,114,0,0],"count":30}}}"
"40","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,125","{"BSSID":"9e:93:4e:39:39:51","HexSSID":"0x4449524543542d73755068617365722033323630","SSID":"DIRECT-suPhaser 3260","capabilities":"[WPA2-PSK-CCMP][WPS-AUTH][ESS][P2P]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-88,"timestamp":1462561391.125,"tsf":167492090439,"wifiSsid":{"SSID":"DIRECT-suPhaser 3260","asciiBytes":20,"octets":{"buf":[68,73,82,69,67,84,45,115,117,80,104,97,115,101,114,32,51,50,54,48,0,0,0,0,0,0,0,0,0,0,0,0],"count":20}}}"
"41","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,126","{"BSSID":"c4:01:7c:24:5a:c8","HexSSID":"0x","SSID":"","capabilities":"[WPA2-PSK-CCMP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2432,"level":-86,"timestamp":1462561391.126,"tsf":167492091305,"wifiSsid":{"SSID":"","asciiBytes":0,"octets":{"buf":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":0}}}"
"42","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,127","{"BSSID":"74:44:01:95:c1:3e","HexSSID":"0x536f766574","SSID":"Sovet","capabilities":"[WPA2-PSK-CCMP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2417,"level":-86,"timestamp":1462561391.127,"tsf":167492091454,"wifiSsid":{"SSID":"Sovet","asciiBytes":5,"octets":{"buf":[83,111,118,101,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":5}}}"
"43","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,128","{"BSSID":"1c:bd:b9:2a:09:58","HexSSID":"0x415355535f4e6574776f726b","SSID":"ASUS_Network","capabilities":"[WPA2-PSK-CCMP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2422,"level":-88,"timestamp":1462561391.128,"tsf":167492091825,"wifiSsid":{"SSID":"ASUS_Network","asciiBytes":12,"octets":{"buf":[65,83,85,83,95,78,101,116,119,111,114,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":12}}}"
"44","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,129","{"BSSID":"34:a8:4e:96:79:d4","HexSSID":"0x00","SSID":"","capabilities":"[WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-88,"timestamp":1462561391.129,"tsf":167492092400,"wifiSsid":{"SSID":"\\x00","asciiBytes":0,"octets":{"buf":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":1}}}"
"45","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,131","{"BSSID":"08:cc:68:90:73:31","HexSSID":"0x00","SSID":"","capabilities":"[WPA2-PSK-CCMP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-91,"timestamp":1462561391.131,"tsf":167492092620,"wifiSsid":{"SSID":"\\x00","asciiBytes":0,"octets":{"buf":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":1}}}"
"46","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,132","{"BSSID":"34:a8:4e:96:79:d2","HexSSID":"0x00","SSID":"","capabilities":"[WPA-PSK-CCMP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-89,"timestamp":1462561391.132,"tsf":167492092763,"wifiSsid":{"SSID":"\\x00","asciiBytes":0,"octets":{"buf":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":1}}}"
"47","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,132","{"BSSID":"58:8b:f3:66:de:bc","HexSSID":"0x4b65656e657469632d38383036","SSID":"Keenetic-8806","capabilities":"[WPA2-PSK-CCMP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-88,"timestamp":1462561391.132,"tsf":167492092970,"wifiSsid":{"SSID":"Keenetic-8806","asciiBytes":13,"octets":{"buf":[75,101,101,110,101,116,105,99,45,56,56,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":13}}}"
"48","edu.mit.media.funf.probe.builtin.WifiProbe","1462561391,133","{"BSSID":"34:a8:4e:96:79:d6","HexSSID":"0x00","SSID":"","capabilities":"[WPA2-PSK-CCMP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-89,"timestamp":1462561391.133,"tsf":167492093585,"wifiSsid":{"SSID":"\\x00","asciiBytes":0,"octets":{"buf":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":1}}}"
